编号,名称,属性,标准图片,闪光图片,问题标记
#0365,帝牙海狮,属性：冰/水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/365.png,待检查
#0366,珍珠贝,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/366.png,待检查
#0367,猎斑鱼,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/367.png,待检查
#0368,樱花鱼,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/368.png,待检查
#0369,古空棘鱼,属性：水/岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/369.png,待检查
#0370,爱心鱼,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/370.png,待检查
#0371,宝贝龙,属性：龙,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/371.png,待检查
#0372,甲壳龙,属性：龙,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/372.png,待检查
#0373,暴飞龙,属性：龙/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/373.png,待检查
#0374,铁哑铃,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/374.png,待检查
#0375,金属怪,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/375.png,待检查
#0376,巨金怪,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/376.png,待检查
#0377,雷吉洛克,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/377.png,待检查
#0378,雷吉艾斯,属性：冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/378.png,待检查
#0379,雷吉斯奇鲁,属性：钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/379.png,待检查
#0380,拉帝亚斯,属性：龙/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/380.png,待检查
#0381,拉帝欧斯,属性：龙/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/381.png,待检查
#0382,盖欧卡,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/382.png,待检查
#0383,固拉多,属性：地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/383.png,待检查
#0384,烈空坐,属性：龙/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/384.png,待检查
#0385,基拉祈,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/385.png,待检查
#0386,代欧奇希斯,属性：超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/386.png,待检查
#0387,草苗龟,属性：草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/387.png,待检查
#0388,树林龟,属性：草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/388.png,待检查
#0389,土台龟,属性：草/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/389.png,待检查
#0390,小火焰猴,属性：火,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/390.png,待检查
#0391,猛火猴,属性：火/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/391.png,待检查
#0392,烈焰猴,属性：火/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/392.png,待检查
#0393,波加曼,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/393.png,待检查
#0394,波皇子,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/394.png,待检查
#0395,帝王拿波,属性：水/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/395.png,待检查
#0396,姆克儿,属性：一般/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/396.png,待检查
#0397,姆克鸟,属性：一般/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/397.png,待检查
#0398,姆克鹰,属性：一般/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/398.png,待检查
#0399,大牙狸,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/399.png,待检查
#0400,大尾狸,属性：一般/水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/400.png,待检查
#0401,圆法师,属性：虫,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/401.png,待检查
#0402,音箱蟀,属性：虫,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/402.png,待检查
#0403,小猫怪,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/403.png,待检查
#0404,勒克猫,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/404.png,待检查
#0405,伦琴猫,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/405.png,待检查
#0406,含羞苞,属性：草/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/406.png,待检查
#0407,罗丝雷朵,属性：草/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/407.png,待检查
#0408,头盖龙,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/408.png,待检查
#0409,战槌龙,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/409.png,待检查
#0410,盾甲龙,属性：岩石/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/410.png,待检查
#0411,护城龙,属性：岩石/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/411.png,待检查
#0412,结草儿,属性：虫,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/412.png,待检查
#0413,结草贵妇,属性：虫/草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/413.png,待检查
#0414,绅士蛾,属性：虫/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/414.png,待检查
#0415,三蜜蜂,属性：虫/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/415.png,待检查
#0416,蜂女王,属性：虫/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/416.png,待检查
#0417,帕奇利兹,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/417.png,待检查
#0418,泳圈鼬,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/418.png,待检查
#0419,浮潜鼬,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/419.png,待检查
#0420,樱花宝,属性：草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/420.png,待检查
#0421,樱花儿,属性：草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/421.png,待检查
#0422,无壳海兔,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/422.png,待检查
#0423,海兔兽,属性：水/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/423.png,待检查
#0424,双尾怪手,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/424.png,待检查
#0425,飘飘球,属性：幽灵/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/425.png,待检查
#0426,随风球,属性：幽灵/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/426.png,待检查
#0427,卷卷耳,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/427.png,待检查
#0428,长耳兔,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/428.png,待检查
#0429,梦妖魔,属性：幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/429.png,待检查
#0430,乌鸦头头,属性：恶/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/430.png,待检查
#0431,魅力喵,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/431.png,待检查
#0432,东施喵,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/432.png,待检查
#0433,铃铛响,属性：超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/433.png,待检查
#0434,臭鼬噗,属性：毒/恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/434.png,待检查
#0435,坦克臭鼬,属性：毒/恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/435.png,待检查
#0436,铜镜怪,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/436.png,待检查
#0437,青铜钟,属性：钢/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/437.png,待检查
#0438,盆才怪,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/438.png,待检查
#0439,魔尼尼,属性：超能力/妖精,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/439.png,待检查
#0440,小福蛋,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/440.png,待检查
#0441,聒噪鸟,属性：一般/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/441.png,待检查
#0442,花岩怪,属性：幽灵/恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/442.png,待检查
#0443,圆陆鲨,属性：龙/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/443.png,待检查
#0444,尖牙陆鲨,属性：龙/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/444.png,待检查
